txId,userId,amount,currency,timestamp,merchant,category,location
6087af10-8b7a-4de0-b86e-214a61193af1,88671cc0-75ba-476c-a1ed-11109a99ce8d,77.68,USD,2026-07-21T02:44:00.000Z,Walmart,Retail,"Denver, CO"
9b9613d1-bc1b-477e-9ca8-38977e25f95c,35c627f3-d9cd-4a94-9ac8-17dd62fd368b,70.16,USD,2026-07-21T04:07:00.000Z,Walgreens,Health,"Boston, MA"
d60179fe-4b54-45d1-85a1-bfc574807bde,a197c160-e8c2-4fff-bd0a-152bedbf666f,54.45,USD,2026-07-21T04:20:00.000Z,Trader Joe's,Grocery,"Seattle, WA"
eb11ec89-ddbf-4f1a-8beb-b909f437b5e6,a197c160-e8c2-4fff-bd0a-152bedbf666f,28.08,USD,2026-07-21T04:29:00.000Z,Local Grocer,Grocery,"Seattle, WA"
7feee445-3b5c-4c05-ba94-e284ee08e71e,f0eb0c8c-693c-44d3-83b1-cea1d01dba9c,62.83,USD,2026-07-21T04:41:00.000Z,Walgreens,Health,"Portland, OR"
b3fe449c-1149-4602-8332-31ceef861a50,3b0ecd37-ad2b-40cf-9c91-ce960d407a21,22.51,USD,2026-07-21T05:00:00.000Z,Amazon Electronics,Electronics,"Miami, FL"
3b362051-31a1-47fa-bffe-a11178cd4f23,1f60b388-b07c-485d-92ff-66ce27088ba5,11.93,USD,2026-07-21T05:19:00.000Z,AMC Theatres,Entertainment,"San Diego, CA"
9e8c4de5-8820-4a0e-aec8-a5e2511a9f1f,ae71aa22-5cc5-428f-b147-27b7354401d0,26.1,USD,2026-07-21T05:27:00.000Z,Steam,Entertainment,"Austin, TX"
d63764d4-c93a-4c22-9a8d-ea2211622002,31690bee-60c0-430a-b06c-817d7f663792,136.09,USD,2026-07-21T05:54:00.000Z,Netflix,Entertainment,"Portland, OR"
7861a19e-9a91-46e6-b40c-03a430881811,72fa6095-1ad6-451d-9936-ab4e036749fe,216.96,USD,2026-07-21T06:08:00.000Z,CVS Pharmacy,Health,"San Diego, CA"
cc5e17bc-336e-4538-b655-7ae571843fcf,5e0b67a4-180e-40c3-bc89-61634173593c,110.41,USD,2026-07-21T06:32:00.000Z,Local Cafe,Retail,"Seattle, WA"
0a066299-a99d-47a9-abf8-9a42db6e4964,1f60b388-b07c-485d-92ff-66ce27088ba5,12.97,USD,2026-07-21T06:50:00.000Z,ConEd Electric,Utilities,"San Diego, CA"
acfee462-0e24-494e-9cb1-a6f2ade1016f,26f8730e-a286-4a49-8f10-566e572c703f,99.35,USD,2026-07-21T07:15:00.000Z,Uber,Travel,"Miami, FL"
568ff910-277c-4ba5-9ff1-ef28054841a7,4e776314-f9b4-4be1-b588-431f63e34234,33.99,USD,2026-07-21T07:20:00.000Z,Best Buy,Retail,"Chicago, IL"
0206306a-77ff-4c64-93de-90aab66a2cb8,72fa6095-1ad6-451d-9936-ab4e036749fe,139.04,USD,2026-07-21T07:22:00.000Z,Local Cafe,Dining,"San Diego, CA"
334e9113-9a6c-4298-a33b-aabbd9226a9d,77d0db98-f386-4c2e-9f16-aef6acab4e75,19.33,USD,2026-07-21T07:24:00.000Z,Marriott Hotels,Travel,"Chicago, IL"
5a630bee-b77f-4b4c-a867-1bc3c11d890d,88c21214-8b0f-474a-939a-05c02cb96aaa,16.26,USD,2026-07-21T07:26:00.000Z,Steam,Entertainment,"San Diego, CA"
dd9a456a-d21f-4ce2-ab0d-4b067de44ccd,72fa6095-1ad6-451d-9936-ab4e036749fe,202.75,USD,2026-07-21T07:30:00.000Z,Walgreens,Health,"San Diego, CA"
2d9788d4-9862-4c30-a592-04817091a98f,5c30b07c-f088-4554-b422-927f3d53c9d3,60.87,USD,2026-07-21T07:44:00.000Z,Chipotle,Dining,"Miami, FL"
e294acc9-d462-4d26-a685-3457bb4aa21a,4e776314-f9b4-4be1-b588-431f63e34234,15.17,USD,2026-07-21T07:54:00.000Z,Marriott Hotels,Travel,"Chicago, IL"
614dff57-297a-422d-b472-ba8a73febaf3,edadf139-f62c-4ba6-9ba4-eb021dac389c,31.95,USD,2026-07-21T07:58:00.000Z,Local Clinic,Health,"San Diego, CA"
e9c081b3-69bf-4e21-93e2-994dfa26893d,90fc0bcb-dfad-4326-96c0-5cd724e4fb50,74.37,USD,2026-07-21T08:03:00.000Z,Marriott Hotels,Travel,"Austin, TX"
ca934fad-e640-4ae5-8376-eb6039715af9,0b54c81a-0c5e-417d-a964-5e00b9ca6a8b,121.78,USD,2026-07-21T08:05:00.000Z,Olive Garden,Dining,"Denver, CO"
99280648-2a26-41c7-8bcc-b4d0334b8d57,0b54c81a-0c5e-417d-a964-5e00b9ca6a8b,74.98,USD,2026-07-21T08:18:00.000Z,CVS Pharmacy,Health,"Denver, CO"
7eb8c92e-f4d5-4254-ad99-84c74d192ad3,ea0adf86-91fe-476b-bd6b-e0ecda9216a3,69.7,USD,2026-07-21T08:19:00.000Z,Delta Airlines,Travel,"Miami, FL"
34711ca6-1404-4627-93e7-cf32ece50ba5,0b8b16cb-e27f-45b0-ac3a-b0c3b0024460,154.77,USD,2026-07-21T08:26:00.000Z,Netflix,Entertainment,"San Diego, CA"
c17ee1cc-abee-42bd-a694-2413a177023a,b305a42e-7219-421d-a20c-d246bc318082,18.91,USD,2026-07-21T08:37:00.000Z,Walmart,Retail,"Seattle, WA"
860386cf-26d8-4257-961c-db2c54ef775a,37cada50-0fa2-47ef-9083-46955a0c8ebc,7.76,USD,2026-07-21T08:44:00.000Z,Verizon Wireless,Utilities,"San Diego, CA"
1e056048-14ae-4911-b778-b3a3d230093a,e84dcf25-24f9-4d80-9ce3-7144a88a9afe,39.7,USD,2026-07-21T08:44:00.000Z,AMC Theatres,Entertainment,"Austin, TX"
96bfbb2d-de30-43f2-9cb5-aead1d9c2306,1f60b388-b07c-485d-92ff-66ce27088ba5,19.84,USD,2026-07-21T08:44:00.000Z,CVS Pharmacy,Health,"San Diego, CA"
90286ef2-3ccd-4297-b9c7-c64408ced10e,cf3a49ea-0d8f-4875-8adb-b5dc38dc4037,38.46,USD,2026-07-21T08:45:00.000Z,Marriott Hotels,Travel,"Portland, OR"
78521134-7496-4b06-ae9d-cd3f5fbfb386,c98b2c80-6dc3-4c2b-9ab6-9154226df535,74.23,USD,2026-07-21T08:46:00.000Z,CVS Pharmacy,Health,"Chicago, IL"
13cde621-5723-4e86-8023-98351ab341d2,d42e7b9e-e804-428d-ba7d-0969fd061d36,55.76,USD,2026-07-21T09:00:00.000Z,Delta Airlines,Travel,"Boston, MA"
6dc7bc9b-76a9-4cff-bef6-dd20c311e376,89339503-1571-4ad7-8dc7-6232dbd8c65c,57.31,USD,2026-07-21T09:02:00.000Z,H&M,Retail,"San Diego, CA"
a5507229-200b-454f-8233-72cae819cad1,fc6da102-b705-482f-a24b-0722fa2c9ac1,188.42,USD,2026-07-21T09:08:00.000Z,Local Cafe,Retail,"San Diego, CA"
59b07ccf-9415-4b2a-bb2b-4118c6c785f8,466a7aa7-408c-4552-b7a8-8b403f46746d,45.83,USD,2026-07-21T09:08:00.000Z,Best Buy,Electronics,"Boston, MA"
f3269a4e-174c-4cad-9e21-28c4bdfaeefd,f54ce4d7-e5bb-40df-b53f-b494a711e48a,79.07,USD,2026-07-21T09:11:00.000Z,Olive Garden,Dining,"Atlanta, GA"
495b8c20-e216-4c72-9838-c11930d98d43,35c627f3-d9cd-4a94-9ac8-17dd62fd368b,95.53,USD,2026-07-21T09:13:00.000Z,ConEd Electric,Utilities,"Boston, MA"
d1e33b60-2104-4955-8f98-eded28b5e413,7d348482-da58-4550-b368-0acafe1c24fd,90.29,USD,2026-07-21T09:20:00.000Z,Steam,Entertainment,"Atlanta, GA"
d0959a0a-e67c-4e40-838b-0936bf710d75,6b699b4b-fa10-43e3-a339-803f9e48401a,35.83,USD,2026-07-21T09:20:00.000Z,City Water Co,Utilities,"Chicago, IL"
69183c62-e6d3-430b-8fb4-5ab5770daa57,3811aae8-66f9-46f3-8c19-476ac2a8f8aa,59.76,USD,2026-07-21T09:23:00.000Z,CVS Pharmacy,Health,"Chicago, IL"
25bfc9a6-43bb-40c8-b3e1-155892ab7e28,466a7aa7-408c-4552-b7a8-8b403f46746d,95.87,USD,2026-07-21T09:42:00.000Z,Amazon Electronics,Electronics,"Boston, MA"
716ef83f-964b-4961-9a42-e55e51f6107f,88c14721-e6b4-41c1-a711-513e76135837,39.67,USD,2026-07-21T09:43:00.000Z,Costco,Grocery,"Seattle, WA"
189d11ce-ea9b-44ea-b207-d966a035246c,d42e7b9e-e804-428d-ba7d-0969fd061d36,40.15,USD,2026-07-21T09:44:00.000Z,Uber,Travel,"Boston, MA"
a16a6dae-f21f-45bd-b464-8e82d7c9b9b1,0bc51f3a-96d2-4ecc-a21c-121f5bd10b32,89.28,USD,2026-07-21T09:50:00.000Z,Local Grocer,Grocery,"Denver, CO"
2c4c88f2-0fed-43d6-a3b8-f90a7b8574da,d42e7b9e-e804-428d-ba7d-0969fd061d36,80.76,USD,2026-07-21T09:55:00.000Z,Olive Garden,Dining,"Boston, MA"
18a5080b-d574-4238-b15d-054c2ec244e4,c2970d04-8e95-4d6a-9036-bfca08d0c09b,116.59,USD,2026-07-21T09:57:00.000Z,Delta Airlines,Travel,"Chicago, IL"
2348089e-a120-4755-b7a8-d289560350d2,6b699b4b-fa10-43e3-a339-803f9e48401a,45.57,USD,2026-07-21T09:59:00.000Z,Verizon Wireless,Utilities,"Chicago, IL"
49eed0e9-c113-471a-b235-d7649870159b,736d22ba-0c3f-4822-b569-4cad0f074e19,31.96,USD,2026-07-21T09:59:00.000Z,Verizon Wireless,Utilities,"New York, NY"
278341ab-d16a-4f45-a620-667876f8b585,0dbf47ec-ae86-4ec9-98e6-591cb6788fb7,33.59,USD,2026-07-21T10:00:00.000Z,Uber,Travel,"San Diego, CA"
197dabe9-93dc-44c4-81c0-94bdaa05407c,d2b51847-f128-45d1-bde8-027e99c12694,87.24,USD,2026-07-21T10:13:00.000Z,Whole Foods,Grocery,"Austin, TX"
86cd4cc4-48a1-44ea-9a42-da039ed4532e,5c30b07c-f088-4554-b422-927f3d53c9d3,94.87,USD,2026-07-21T10:13:00.000Z,Local Clinic,Health,"Miami, FL"
7896f6c4-8806-49da-85f7-bddb1a74aaf9,ae71aa22-5cc5-428f-b147-27b7354401d0,36.88,USD,2026-07-21T10:16:00.000Z,Apple Store,Electronics,"Austin, TX"
d6cb9a7e-b928-4d2f-a9e2-2743ef9afe1d,050a3c57-2b4e-4217-8a7f-896666b20e3b,29.24,USD,2026-07-21T10:16:00.000Z,Local Cafe,Retail,"San Diego, CA"
2ee26c7d-7676-4e4c-8a47-b98d7a396eed,3ecca84c-4328-4c30-9d2c-03c3588db897,56.86,USD,2026-07-21T10:18:00.000Z,Marriott Hotels,Travel,"Portland, OR"
d5337400-b878-4c89-8e23-f103119fa705,35c627f3-d9cd-4a94-9ac8-17dd62fd368b,60.78,USD,2026-07-21T10:27:00.000Z,Best Buy,Electronics,"Boston, MA"
5c12fd3b-6c7d-4a98-b1f7-487c649858bf,466a7aa7-408c-4552-b7a8-8b403f46746d,64.45,USD,2026-07-21T10:29:00.000Z,Verizon Wireless,Utilities,"Boston, MA"
89305fc4-b784-42e9-bef3-bd974d3b5d99,1ea156b5-5f14-409c-bf1b-071ba56d69eb,73.82,USD,2026-07-21T10:39:00.000Z,Local Cafe,Retail,"New York, NY"
2b3ebed4-279e-4433-ac8e-6145a5d566eb,466a7aa7-408c-4552-b7a8-8b403f46746d,62.77,USD,2026-07-21T10:44:00.000Z,Amazon Electronics,Electronics,"Boston, MA"
70cdfdf1-a438-427b-ba35-dff5cb5e5a0e,99a4bd37-8790-40db-a577-58571ddb9117,112.59,USD,2026-07-21T10:45:00.000Z,City Water Co,Utilities,"San Diego, CA"
9cfe205b-f2e5-43a2-8e50-499f6a1d0693,87b08a44-b1f8-4b41-8180-d84a05369205,22.38,USD,2026-07-21T10:45:00.000Z,Apple Store,Electronics,"Miami, FL"
8d435df6-e9b9-4304-b7ca-1cde772af7b9,bed6b0cf-4d11-4797-b5fe-a1ac2d8acbbe,49.9,USD,2026-07-21T10:47:00.000Z,Spotify,Entertainment,"Miami, FL"
0050cca3-443c-486f-bc48-47c32af0d9fd,b718f114-f257-4d7a-a82c-7906a2a9af33,52.41,USD,2026-07-21T10:49:00.000Z,Walmart,Retail,"Denver, CO"
92d1f19e-ebed-4a5b-88e7-75f6544435a6,656d8a58-8eba-4b6c-b05f-f5ac0d549f35,59.68,USD,2026-07-21T10:56:00.000Z,Spotify,Entertainment,"Denver, CO"
adefb994-3de2-4bcc-8306-d39988bf0950,3ecca84c-4328-4c30-9d2c-03c3588db897,83.69,USD,2026-07-21T10:59:00.000Z,Spotify,Entertainment,"Portland, OR"
a870d28d-1fe7-446f-9816-9d2a6f4000c3,c98b2c80-6dc3-4c2b-9ab6-9154226df535,118.88,USD,2026-07-21T11:01:00.000Z,CVS Pharmacy,Health,"Chicago, IL"
6a2d796e-39bc-4c8e-877e-5aa8a66bc3f6,72fa6095-1ad6-451d-9936-ab4e036749fe,88.49,USD,2026-07-21T11:02:00.000Z,Walgreens,Health,"San Diego, CA"
b0bba7e4-5020-4783-a0e8-1bede4619f75,c98b2c80-6dc3-4c2b-9ab6-9154226df535,89.71,USD,2026-07-21T11:02:00.000Z,Trader Joe's,Grocery,"Chicago, IL"
5b164387-1352-4543-b00b-c7a2ab9ccd68,1ea156b5-5f14-409c-bf1b-071ba56d69eb,64.22,USD,2026-07-21T11:05:00.000Z,Walmart,Retail,"New York, NY"
96bae033-c459-4b7b-b54b-59b243904ad4,4e776314-f9b4-4be1-b588-431f63e34234,26.85,USD,2026-07-21T11:09:00.000Z,Whole Foods,Grocery,"Chicago, IL"
9dd632df-6cf8-4d89-a0cf-00814af59dc0,c9e39aef-1dcf-4f43-ae62-f038867e21d9,68.14,USD,2026-07-21T11:11:00.000Z,Steam,Entertainment,"Austin, TX"
ffce75a0-099f-486c-a1a6-b6416d943340,88c14721-e6b4-41c1-a711-513e76135837,84.45,USD,2026-07-21T11:15:00.000Z,Whole Foods,Grocery,"Seattle, WA"
51957212-63b0-4684-8f1b-e848e48b7781,b718f114-f257-4d7a-a82c-7906a2a9af33,69.5,USD,2026-07-21T11:20:00.000Z,Starbucks,Dining,"Denver, CO"
5cde3f0a-b083-4ff3-aa02-61ac3cc514c9,f0eb0c8c-693c-44d3-83b1-cea1d01dba9c,101.72,USD,2026-07-21T11:25:00.000Z,Apple Store,Electronics,"Portland, OR"
a3e44252-76e8-4097-b945-9b1a7f55b3c8,e467227a-4f15-4a5a-aa85-9d6f81bac058,109.19,USD,2026-07-21T11:26:00.000Z,Local Grocer,Grocery,"San Diego, CA"
f0e6329e-d4b4-441c-a6d2-1e646c6519a9,943890ea-c3f9-4e41-a50e-541f4d1212ad,21.85,USD,2026-07-21T11:30:00.000Z,Airbnb,Travel,"Atlanta, GA"
4873f715-8b38-451d-b361-52626e2daa9e,c2970d04-8e95-4d6a-9036-bfca08d0c09b,170.41,USD,2026-07-21T11:31:00.000Z,Amazon Electronics,Electronics,"Chicago, IL"
e8920a76-d69c-4cfc-b71e-24af95a0ad64,f0eb0c8c-693c-44d3-83b1-cea1d01dba9c,75.92,USD,2026-07-21T11:37:00.000Z,Local Clinic,Health,"Portland, OR"
bbebbd97-cf63-4242-8848-fc4acf82d7bc,edadf139-f62c-4ba6-9ba4-eb021dac389c,47.73,USD,2026-07-21T11:40:00.000Z,Olive Garden,Dining,"San Diego, CA"
618fb3cd-c65a-4791-b4c4-fd222dd63e1f,c2970d04-8e95-4d6a-9036-bfca08d0c09b,116.14,USD,2026-07-21T11:51:00.000Z,Olive Garden,Dining,"Chicago, IL"
560c1351-9c47-4f16-8bd9-ad4c5075fe14,f26de814-d566-49b3-b350-1341a05d314c,27.15,USD,2026-07-21T11:52:00.000Z,Local Grocer,Grocery,"Austin, TX"
58592312-61a6-4f19-9d5c-ea1f2d5a2f01,99a4bd37-8790-40db-a577-58571ddb9117,63.81,USD,2026-07-21T11:56:00.000Z,City Water Co,Utilities,"San Diego, CA"
8c5b7ab7-b4e7-4821-9edd-77ca46bc7766,736d22ba-0c3f-4822-b569-4cad0f074e19,28.27,USD,2026-07-21T11:57:00.000Z,Starbucks,Dining,"New York, NY"
238cac7c-cd0e-4f28-b5c2-ba44aa1e6dc8,c45b68bc-c66a-407d-af11-e7b51a2ef93d,36.03,USD,2026-07-21T11:58:00.000Z,CVS Pharmacy,Health,"Austin, TX"
1d10b4de-20c0-4f07-a2cc-30febc4afb69,aebe23b4-073e-488a-ab9f-baf0b7958c24,59.52,USD,2026-07-21T12:01:00.000Z,Uber,Travel,"Chicago, IL"
4d723281-dcd2-405f-8f0b-2c0b80cefe55,94908ed0-a5cc-4e3d-93f0-51ded1bb9a78,61.28,USD,2026-07-21T12:04:00.000Z,Spotify,Entertainment,"Boston, MA"
abcd80eb-40ef-4966-8303-8b788499d902,87b08a44-b1f8-4b41-8180-d84a05369205,49.15,USD,2026-07-21T12:04:00.000Z,Amazon Electronics,Electronics,"Miami, FL"
86b5dc95-57bd-4a22-81aa-71c5dc147d3f,501a8925-3730-46f0-b974-6723d1fa4429,16.68,USD,2026-07-21T12:06:00.000Z,Whole Foods,Grocery,"New York, NY"
d0893891-6a6d-4c08-a24c-8e40171a9bb5,3ecca84c-4328-4c30-9d2c-03c3588db897,86.54,USD,2026-07-21T12:07:00.000Z,Delta Airlines,Travel,"Portland, OR"
13183a11-7f4d-4ced-9fd8-fdf460b1e4b8,d5360ada-8188-408b-bf1b-29b0409b8c56,37.39,USD,2026-07-21T12:11:00.000Z,Airbnb,Travel,"Miami, FL"
82642b1b-cac3-47c1-a214-2f337a1752e7,fc6da102-b705-482f-a24b-0722fa2c9ac1,142.13,USD,2026-07-21T12:15:00.000Z,Netflix,Entertainment,"San Diego, CA"
8923d717-34f0-4ff0-b223-53e1dd2345d0,88671cc0-75ba-476c-a1ed-11109a99ce8d,67.43,USD,2026-07-21T12:17:00.000Z,Marriott Hotels,Travel,"Denver, CO"
df55d2f1-bead-4598-935e-b16aa7a5618b,592b3eae-5872-48a3-a341-2866083e652a,81.94,USD,2026-07-21T12:17:00.000Z,CVS Pharmacy,Health,"Miami, FL"
30aa4540-3c3e-4f32-8e08-ffcdeec1dc0b,5c30b07c-f088-4554-b422-927f3d53c9d3,71.85,USD,2026-07-21T12:23:00.000Z,Local Clinic,Health,"Miami, FL"
192b84de-e7f0-4102-a4fe-6e301e4e99d6,89339503-1571-4ad7-8dc7-6232dbd8c65c,44.72,USD,2026-07-21T12:24:00.000Z,Costco,Grocery,"San Diego, CA"
815c489d-9911-43f4-b298-8c8ea75e80f4,81da99c7-b910-4049-832c-87854510b9e0,42.06,USD,2026-07-21T12:28:00.000Z,Verizon Wireless,Utilities,"New York, NY"
2c545fc6-ca6d-497e-8e04-368979eb295f,050a3c57-2b4e-4217-8a7f-896666b20e3b,19.13,USD,2026-07-21T12:32:00.000Z,Local Cafe,Retail,"San Diego, CA"
733003e2-a8cc-493c-b1bb-9ccf5e1b6490,a319ef3b-d628-403d-b2d0-13c91e4df1fb,45.21,USD,2026-07-21T12:33:00.000Z,Delta Airlines,Travel,"Austin, TX"
7aea8762-37ea-43cb-b8a1-cecad64d3165,f26de814-d566-49b3-b350-1341a05d314c,31.4,USD,2026-07-21T12:40:00.000Z,Whole Foods,Grocery,"Austin, TX"
c2703263-b1ed-44aa-a51d-2b3a8f5e51d6,c45b68bc-c66a-407d-af11-e7b51a2ef93d,52.18,USD,2026-07-21T12:44:00.000Z,CVS Pharmacy,Health,"Austin, TX"
d4745b31-3bcc-4582-b41a-5214e2c58e1f,08743871-4ec1-4d38-92de-a11cc45d94fe,27.25,USD,2026-07-21T12:46:00.000Z,Steam,Entertainment,"Chicago, IL"
1ebdb35f-a1f5-4fef-ac0d-1655718d630c,08743871-4ec1-4d38-92de-a11cc45d94fe,19.77,USD,2026-07-21T12:47:00.000Z,Verizon Wireless,Utilities,"Chicago, IL"
e839b011-90ba-421a-9f8f-1fbc9a69ef91,0bc51f3a-96d2-4ecc-a21c-121f5bd10b32,107.88,USD,2026-07-21T12:48:00.000Z,Local Cafe,Dining,"Denver, CO"
962b3e94-d09a-46a4-b0c1-6b006b0bca35,6b699b4b-fa10-43e3-a339-803f9e48401a,36.96,USD,2026-07-21T12:48:00.000Z,H&M,Retail,"Chicago, IL"
21035e1b-ce4a-49f6-a544-9c25c2e0a9e7,f686bc3c-e5d6-4134-8b50-02dcd96c159d,41.12,USD,2026-07-21T12:48:00.000Z,Delta Airlines,Travel,"Miami, FL"
b8028abe-fa25-428b-86f4-c3150d060305,972d2c29-5548-4168-a51d-309fe045d397,59.69,USD,2026-07-21T12:50:00.000Z,Local Grocer,Grocery,"Denver, CO"
e34f0bbe-c322-43cc-ba7b-fad121298221,bed6b0cf-4d11-4797-b5fe-a1ac2d8acbbe,41.1,USD,2026-07-21T12:53:00.000Z,Chipotle,Dining,"Miami, FL"
fce68815-d613-4642-a1c2-6e9f2145ec24,972d2c29-5548-4168-a51d-309fe045d397,58.5,USD,2026-07-21T12:54:00.000Z,Costco,Grocery,"Denver, CO"
09857abf-a9d3-4b08-a9b3-0a26749d10c7,d150472a-503f-4caa-b4bf-4f58ef7e491e,83.77,USD,2026-07-21T12:58:00.000Z,Apple Store,Electronics,"Seattle, WA"
29ab86e1-6fc1-4ad5-b415-c794a42ca60a,1f60b388-b07c-485d-92ff-66ce27088ba5,14.23,USD,2026-07-21T13:01:00.000Z,AMC Theatres,Entertainment,"San Diego, CA"
452f63da-f7fb-40f6-a8cf-6dc137827518,3811aae8-66f9-46f3-8c19-476ac2a8f8aa,82.99,USD,2026-07-21T13:08:00.000Z,Local Clinic,Health,"Chicago, IL"
c46f0e86-0893-4729-9145-2a5ffb59a339,88c21214-8b0f-474a-939a-05c02cb96aaa,19.6,USD,2026-07-21T13:09:00.000Z,Spotify,Entertainment,"San Diego, CA"
d0532f6a-1ba9-4a9d-85df-520792fd4515,1ea156b5-5f14-409c-bf1b-071ba56d69eb,76.01,USD,2026-07-21T13:10:00.000Z,Verizon Wireless,Utilities,"New York, NY"
ef281316-0ff4-46e5-a175-85e6001854a2,34850250-2e01-4170-8183-8b1684edb9fb,20.05,USD,2026-07-21T13:12:00.000Z,Best Buy,Retail,"San Diego, CA"
4feecc1a-d5fb-46f4-a762-aaabe484944a,7d348482-da58-4550-b368-0acafe1c24fd,79.43,USD,2026-07-21T13:15:00.000Z,H&M,Retail,"Atlanta, GA"
5b991a44-7a21-43a6-a592-541442929306,972d2c29-5548-4168-a51d-309fe045d397,66.95,USD,2026-07-21T13:17:00.000Z,Best Buy,Electronics,"Denver, CO"
39988e32-b043-4d20-9478-0770930275f0,c9e39aef-1dcf-4f43-ae62-f038867e21d9,64.51,USD,2026-07-21T13:17:00.000Z,Chipotle,Dining,"Austin, TX"
9fa46dda-8160-4ecd-bea2-29953f2a9c75,4574aef6-3810-47a1-9116-0659160dcbbc,84.4,USD,2026-07-21T13:20:00.000Z,H&M,Retail,"Denver, CO"
254c5a00-df46-496a-9ae9-954d0f55a945,7583612c-2e4e-4374-a9ea-101412333b65,59.79,USD,2026-07-21T13:20:00.000Z,Marriott Hotels,Travel,"Atlanta, GA"
1b9532f9-bdc4-4cf1-a5a0-0a3d9f7c9e16,11f20eb4-e07b-4fe5-8ec7-a4404d10e8ae,16.39,USD,2026-07-21T13:22:00.000Z,Delta Airlines,Travel,"Boston, MA"
0f0cf083-6716-4085-aacc-924a0336ed6a,e84dcf25-24f9-4d80-9ce3-7144a88a9afe,56.35,USD,2026-07-21T13:23:00.000Z,Netflix,Entertainment,"Austin, TX"
a275c183-ec24-4861-b261-7245fd5161b8,4574aef6-3810-47a1-9116-0659160dcbbc,123.98,USD,2026-07-21T13:24:00.000Z,Local Cafe,Retail,"Denver, CO"
d7c755cc-4702-4bba-afbf-08a2a00c29d5,943890ea-c3f9-4e41-a50e-541f4d1212ad,17.77,USD,2026-07-21T13:26:00.000Z,Marriott Hotels,Travel,"Atlanta, GA"
537eae27-ad93-4f3e-ade4-69f4da5adb13,08743871-4ec1-4d38-92de-a11cc45d94fe,32.94,USD,2026-07-21T13:30:00.000Z,ConEd Electric,Utilities,"Chicago, IL"
5185060d-d20e-4f7a-8056-17e5f9030207,5e0b67a4-180e-40c3-bc89-61634173593c,56.98,USD,2026-07-21T13:31:00.000Z,Olive Garden,Dining,"Seattle, WA"
ee43d063-2b38-4526-b839-82c3b010db24,fc6da102-b705-482f-a24b-0722fa2c9ac1,87.19,USD,2026-07-21T13:32:00.000Z,Target,Retail,"San Diego, CA"
36b7783e-a181-4e90-95d5-020ea79c51b3,501a8925-3730-46f0-b974-6723d1fa4429,55.57,USD,2026-07-21T13:33:00.000Z,Marriott Hotels,Travel,"New York, NY"
e9358d91-67d8-4ad9-99b9-08084dbf2a01,f0eb0c8c-693c-44d3-83b1-cea1d01dba9c,71.8,USD,2026-07-21T13:34:00.000Z,Local Clinic,Health,"Portland, OR"
5656699e-bf39-40f6-a6a1-a78b30950a4e,050a3c57-2b4e-4217-8a7f-896666b20e3b,19.05,USD,2026-07-21T13:35:00.000Z,AMC Theatres,Entertainment,"San Diego, CA"
dc015154-e300-46a1-87c5-77d178deae35,e3eaa231-9e80-4060-a8a6-c715023f6aa4,23.08,USD,2026-07-21T13:42:00.000Z,Best Buy,Electronics,"Chicago, IL"
f8c9561d-4539-4eed-85b9-a451662b339d,b718f114-f257-4d7a-a82c-7906a2a9af33,86.45,USD,2026-07-21T13:46:00.000Z,Starbucks,Dining,"Denver, CO"
8364d95f-f752-4965-846e-4314cb0c54ce,fc6da102-b705-482f-a24b-0722fa2c9ac1,122.5,USD,2026-07-21T13:49:00.000Z,Steam,Entertainment,"San Diego, CA"
f378be62-aeec-4ecb-a972-a93729abc848,81da99c7-b910-4049-832c-87854510b9e0,22.53,USD,2026-07-21T13:56:00.000Z,Netflix,Entertainment,"New York, NY"
1e925f80-cf54-4323-8fab-de2192c977ce,ea0adf86-91fe-476b-bd6b-e0ecda9216a3,89.59,USD,2026-07-21T13:58:00.000Z,Walmart,Retail,"Miami, FL"
36b2a4e4-4e47-4d7d-aa94-039281a17542,e3eaa231-9e80-4060-a8a6-c715023f6aa4,20.4,USD,2026-07-21T14:00:00.000Z,Steam,Entertainment,"Chicago, IL"
4bea4594-02f6-4528-9808-8c7c5f08d5c3,501a8925-3730-46f0-b974-6723d1fa4429,43.57,USD,2026-07-21T14:01:00.000Z,Uber,Travel,"New York, NY"
b8d16e5b-c8fe-40d2-abcc-e493fc95787d,e84dcf25-24f9-4d80-9ce3-7144a88a9afe,35.19,USD,2026-07-21T14:03:00.000Z,Verizon Wireless,Utilities,"Austin, TX"
a0f7f91f-c9cb-4406-9748-ccdd1de2e36f,99a4bd37-8790-40db-a577-58571ddb9117,95.63,USD,2026-07-21T14:07:00.000Z,Uber,Travel,"San Diego, CA"
f9e5be68-e6b1-4617-9ee8-da872020bb64,31690bee-60c0-430a-b06c-817d7f663792,185.37,USD,2026-07-21T14:10:00.000Z,ConEd Electric,Utilities,"Portland, OR"
3bb7798b-89be-4f49-8ca9-4636a9da1f28,f686bc3c-e5d6-4134-8b50-02dcd96c159d,51.3,USD,2026-07-21T14:11:00.000Z,Olive Garden,Dining,"Miami, FL"
5bc2a3c7-d526-4b14-8c70-a9384f0da9a3,943890ea-c3f9-4e41-a50e-541f4d1212ad,29.13,USD,2026-07-21T14:13:00.000Z,Delta Airlines,Travel,"Atlanta, GA"
4a93c1be-0e56-47ab-910e-bed090a5d0e0,94908ed0-a5cc-4e3d-93f0-51ded1bb9a78,76.85,USD,2026-07-21T14:13:00.000Z,CVS Pharmacy,Health,"Boston, MA"
